datetime,symbol,open,high,low,close,volume
2022-12-15 09:30:00,NASDAQ:GEHC,63.0,63.0,60.0,60.0,1318232.0
2022-12-16 09:30:00,NASDAQ:GEHC,60.0,60.0,55.0,56.74,2307458.0
2022-12-19 09:30:00,NASDAQ:GEHC,53.0,58.99,53.0,56.5,117213.0
2022-12-20 09:30:00,NASDAQ:GEHC,58.0,58.0,56.76,57.21,22207.0
2022-12-21 09:30:00,NASDAQ:GEHC,59.0,66.28,55.5,56.96,290666.0
2022-12-22 09:30:00,NASDAQ:GEHC,58.43,61.0194,57.0,57.6,3253239.0
2022-12-23 09:30:00,NASDAQ:GEHC,58.09,60.6461,57.0,57.5,125766.0
2022-12-27 09:30:00,NASDAQ:GEHC,57.98,58.99,57.375,57.45,26524.0
2022-12-28 09:30:00,NASDAQ:GEHC,57.93,58.0,57.0,57.5,515235.0
2022-12-29 09:30:00,NASDAQ:GEHC,58.5,58.78,57.75,58.0,374807.0
2022-12-30 09:30:00,NASDAQ:GEHC,58.74,59.0,57.73,58.38,351145.0
2023-01-03 09:30:00,NASDAQ:GEHC,60.68,60.68,55.87,56.0,1794102.0
2023-01-04 09:30:00,NASDAQ:GEHC,54.13,60.71,53.5,60.49,33338528.0
2023-01-05 09:30:00,NASDAQ:GEHC,60.64,62.98,58.14,59.0,8850591.0
2023-01-06 09:30:00,NASDAQ:GEHC,59.68,59.94,57.87,58.95,5902804.0
2023-01-09 09:30:00,NASDAQ:GEHC,58.79,59.98,57.73,58.1,5288931.0
2023-01-10 09:30:00,NASDAQ:GEHC,59.15,60.06,58.055,60.0,6662990.0
2023-01-11 09:30:00,NASDAQ:GEHC,60.44,66.38,60.075,64.99,9219390.0
2023-01-12 09:30:00,NASDAQ:GEHC,66.09,66.52,63.66,65.65,5819815.0
2023-01-13 09:30:00,NASDAQ:GEHC,65.0,65.5,63.74,65.44,3772080.0
2023-01-17 09:30:00,NASDAQ:GEHC,63.94,65.73,63.26,63.33,3774703.0
2023-01-18 09:30:00,NASDAQ:GEHC,63.2,63.5,61.99,62.08,2610293.0
2023-01-19 09:30:00,NASDAQ:GEHC,61.33,64.5,61.3,63.94,2585604.0
2023-01-20 09:30:00,NASDAQ:GEHC,63.96,67.82,63.54,66.77,4001585.0
2023-01-23 09:30:00,NASDAQ:GEHC,67.35,69.91,66.7784,69.52,3724076.0
2023-01-24 09:30:00,NASDAQ:GEHC,69.03,70.63,68.71,69.6,2590993.0
2023-01-25 09:30:00,NASDAQ:GEHC,68.46,69.7,66.95,68.71,2802081.0
2023-01-26 09:30:00,NASDAQ:GEHC,68.51,69.45,67.8,69.22,2075885.0
2023-01-27 09:30:00,NASDAQ:GEHC,68.86,70.51,68.36,70.08,2810636.0
2023-01-30 09:30:00,NASDAQ:GEHC,68.41,73.95,67.92,71.5,4259947.0
2023-01-31 09:30:00,NASDAQ:GEHC,71.01,71.115,68.5,69.52,3084275.0
2023-02-01 09:30:00,NASDAQ:GEHC,69.0,70.74,67.53,70.01,2698934.0
2023-02-02 09:30:00,NASDAQ:GEHC,69.59,71.89,69.0,70.65,2775957.0
2023-02-03 09:30:00,NASDAQ:GEHC,69.63,70.63,69.1,70.55,3075109.0
2023-02-06 09:30:00,NASDAQ:GEHC,69.91,72.35,69.54,71.86,2227368.0
2023-02-07 09:30:00,NASDAQ:GEHC,71.58,72.2,71.1,71.63,1932266.0
2023-02-08 09:30:00,NASDAQ:GEHC,71.21,71.42,70.02,70.17,1111919.0
2023-02-09 09:30:00,NASDAQ:GEHC,70.25,70.98,68.21,68.41,1186247.0
2023-02-10 09:30:00,NASDAQ:GEHC,68.2,69.54,68.19,69.24,1968068.0
2023-02-13 09:30:00,NASDAQ:GEHC,68.52,69.87,67.91,69.43,2223241.0
2023-02-14 09:30:00,NASDAQ:GEHC,68.95,73.17,68.714,72.61,3036143.0
2023-02-15 09:30:00,NASDAQ:GEHC,72.7,73.54,71.72,72.32,1773152.0
2023-02-16 09:30:00,NASDAQ:GEHC,71.6,71.82,70.34,70.91,1829424.0
2023-02-17 09:30:00,NASDAQ:GEHC,70.97,73.48,70.89,73.17,2408606.0
2023-02-21 09:30:00,NASDAQ:GEHC,72.62,73.1,72.25,72.47,1835470.0
2023-02-22 09:30:00,NASDAQ:GEHC,72.27,73.0,70.8433,71.94,2010150.0
2023-02-23 09:30:00,NASDAQ:GEHC,72.44,76.2097,72.2833,75.9,3763223.0
2023-02-24 09:30:00,NASDAQ:GEHC,74.84,75.77,74.22,75.01,2102864.0
2023-02-27 09:30:00,NASDAQ:GEHC,75.0,76.98,74.57,76.04,2139676.0
2023-02-28 09:30:00,NASDAQ:GEHC,76.04,76.34,75.3,76.0,3511846.0
2023-03-01 09:30:00,NASDAQ:GEHC,75.37,75.74,75.01,75.3,2534320.0
2023-03-02 09:30:00,NASDAQ:GEHC,74.79,75.47,74.5,75.04,1392001.0
2023-03-03 09:30:00,NASDAQ:GEHC,75.53,76.9,75.12,76.37,2082709.0
2023-03-06 09:30:00,NASDAQ:GEHC,75.91,77.16,75.7001,76.68,1874143.0
2023-03-07 09:30:00,NASDAQ:GEHC,76.36,76.835,75.93,76.25,1709375.0
2023-03-08 09:30:00,NASDAQ:GEHC,76.25,77.4,76.1024,76.63,1641260.0
2023-03-09 09:30:00,NASDAQ:GEHC,77.0,77.4,75.9,76.38,1684120.0
2023-03-10 09:30:00,NASDAQ:GEHC,75.88,76.53,74.5,74.97,3388615.0
2023-03-13 09:30:00,NASDAQ:GEHC,74.95,77.48,74.04,76.24,2272243.0
2023-03-14 09:30:00,NASDAQ:GEHC,76.69,78.76,76.35,77.14,1992257.0
2023-03-15 09:30:00,NASDAQ:GEHC,75.93,76.81,75.59,76.76,2326244.0
2023-03-16 09:30:00,NASDAQ:GEHC,75.96,77.45,75.75,76.62,1629815.0
2023-03-17 09:30:00,NASDAQ:GEHC,76.86,77.54,75.43,75.84,5803263.0
2023-03-20 09:30:00,NASDAQ:GEHC,75.49,75.81,74.51,75.2,1714192.0
2023-03-21 09:30:00,NASDAQ:GEHC,75.65,76.68,75.5,76.52,1401647.0
2023-03-22 09:30:00,NASDAQ:GEHC,76.86,77.05,74.71,74.77,1549809.0
2023-03-23 09:30:00,NASDAQ:GEHC,75.41,76.71,74.87,75.71,1393902.0
2023-03-24 09:30:00,NASDAQ:GEHC,75.26,76.49,74.89,76.46,1154874.0
2023-03-27 09:30:00,NASDAQ:GEHC,76.82,77.46,76.265,76.38,1196641.0
2023-03-28 09:30:00,NASDAQ:GEHC,76.38,76.94,76.15,76.9,760966.0
2023-03-29 09:30:00,NASDAQ:GEHC,77.36,79.47,77.06,79.24,1786006.0
2023-03-30 09:30:00,NASDAQ:GEHC,79.78,82.2893,79.5,82.14,2188987.0
2023-03-31 09:30:00,NASDAQ:GEHC,82.25,82.59,81.58,82.03,1916325.0
2023-04-03 09:30:00,NASDAQ:GEHC,82.0,82.62,81.47,81.81,1913226.0
2023-04-04 09:30:00,NASDAQ:GEHC,82.0,82.16,81.47,81.59,1552706.0
2023-04-05 09:30:00,NASDAQ:GEHC,81.5,81.8,80.65,81.12,1410626.0
2023-04-06 09:30:00,NASDAQ:GEHC,80.97,81.06,80.09,80.16,1356746.0
2023-04-10 09:30:00,NASDAQ:GEHC,79.93,80.63,79.7,80.59,1579274.0
2023-04-11 09:30:00,NASDAQ:GEHC,80.59,80.685,79.96,80.59,1167092.0
