datetime,symbol,open,high,low,close,volume
1994-03-17 10:30:00,NASDAQ:CPRT,0.140626,0.154949,0.135417,0.152345,188341456.00000003
1994-03-18 10:30:00,NASDAQ:CPRT,0.156251,0.158855,0.14974,0.158855,36191808.0
1994-03-21 10:30:00,NASDAQ:CPRT,0.158855,0.164063,0.154949,0.158855,9167952.0
1994-03-22 10:30:00,NASDAQ:CPRT,0.164063,0.166668,0.158855,0.158855,14486320.0
1994-03-23 10:30:00,NASDAQ:CPRT,0.161459,0.161459,0.156251,0.158855,6431952.0
1994-03-24 10:30:00,NASDAQ:CPRT,0.160157,0.160157,0.156251,0.160157,5212768.0
1994-03-25 10:30:00,NASDAQ:CPRT,0.160157,0.166668,0.156251,0.166668,5174368.0
1994-03-28 10:30:00,NASDAQ:CPRT,0.166668,0.166668,0.156251,0.157553,9676736.0
1994-03-29 10:30:00,NASDAQ:CPRT,0.158855,0.158855,0.148438,0.148438,3398368.0
1994-03-30 10:30:00,NASDAQ:CPRT,0.148438,0.153647,0.148438,0.151042,4579168.0
1994-03-31 10:30:00,NASDAQ:CPRT,0.14974,0.14974,0.140626,0.144532,3945568.0
1994-04-04 09:30:00,NASDAQ:CPRT,0.14323,0.14323,0.138022,0.141928,8323152.0
1994-04-05 09:30:00,NASDAQ:CPRT,0.141928,0.145834,0.140626,0.145834,1939184.0
1994-04-06 09:30:00,NASDAQ:CPRT,0.147136,0.151042,0.145834,0.147136,1747184.0
1994-04-07 09:30:00,NASDAQ:CPRT,0.151042,0.153647,0.14974,0.153647,393584.0
1994-04-08 09:30:00,NASDAQ:CPRT,0.153647,0.156251,0.151042,0.152345,758384.0
1994-04-11 09:30:00,NASDAQ:CPRT,0.156251,0.156251,0.152345,0.156251,595184.0
1994-04-12 09:30:00,NASDAQ:CPRT,0.156251,0.157553,0.153647,0.154949,3369568.0
1994-04-13 09:30:00,NASDAQ:CPRT,0.154949,0.154949,0.151042,0.154949,2975984.0
1994-04-14 09:30:00,NASDAQ:CPRT,0.151042,0.153647,0.151042,0.153647,67184.0
1994-04-15 09:30:00,NASDAQ:CPRT,0.152345,0.152345,0.148438,0.152345,3311968.0
1994-04-18 09:30:00,NASDAQ:CPRT,0.148438,0.152345,0.147136,0.151042,3523168.0
1994-04-19 09:30:00,NASDAQ:CPRT,0.151042,0.151042,0.14323,0.148438,1689584.0
1994-04-20 09:30:00,NASDAQ:CPRT,0.145834,0.148438,0.145834,0.145834,307184.0
1994-04-21 09:30:00,NASDAQ:CPRT,0.145834,0.147136,0.14323,0.145834,13420720.0
