datetime,symbol,open,high,low,close,volume
1999-05-04 09:30:00,NYSE:GS,76.0,77.25,70.0,70.375,22320896.0
1999-05-05 09:30:00,NYSE:GS,69.875,69.875,66.25,69.125,7565699.0
1999-05-06 09:30:00,NYSE:GS,68.0,69.375,67.0625,67.9375,2905700.0
1999-05-07 09:30:00,NYSE:GS,67.9375,74.875,66.75,74.125,4862301.0
1999-05-10 09:30:00,NYSE:GS,73.375,73.5,70.25,70.6875,2589400.0
1999-05-11 09:30:00,NYSE:GS,70.0,71.1875,69.5,70.625,1839800.0
1999-05-12 09:30:00,NYSE:GS,71.0,74.875,69.125,73.5,2659300.0
1999-05-13 09:30:00,NYSE:GS,73.25,75.25,72.5,73.1875,1142900.0
1999-05-14 09:30:00,NYSE:GS,71.25,72.25,69.0625,70.1875,2058400.0
1999-05-17 09:30:00,NYSE:GS,69.125,70.25,68.0,68.625,2075000.0
1999-05-18 09:30:00,NYSE:GS,68.25,70.4375,68.125,68.625,1407100.0
1999-05-19 09:30:00,NYSE:GS,69.375,69.8125,68.75,69.3125,727400.0
1999-05-20 09:30:00,NYSE:GS,69.5625,70.125,68.375,68.375,520800.0
1999-05-21 09:30:00,NYSE:GS,68.125,68.8125,67.5,67.5,930400.0
1999-05-24 09:30:00,NYSE:GS,67.0,67.25,65.0,65.3125,1493000.0
1999-05-25 09:30:00,NYSE:GS,64.125,65.9375,64.0,64.5,1662400.0
1999-05-26 09:30:00,NYSE:GS,65.625,66.625,63.0625,66.0625,1602900.0
1999-05-27 09:30:00,NYSE:GS,65.0,67.75,64.6875,67.75,1220500.0
1999-05-28 09:30:00,NYSE:GS,67.75,68.8125,67.0,67.9375,901900.0
1999-06-01 09:30:00,NYSE:GS,66.625,66.625,63.5625,64.1875,953900.0
1999-06-02 09:30:00,NYSE:GS,63.75,64.0625,62.0,63.25,2204300.0
1999-06-03 09:30:00,NYSE:GS,64.0,64.1875,63.125,63.625,852600.0
1999-06-04 09:30:00,NYSE:GS,64.3125,67.0,64.3125,65.375,1357400.0
1999-06-07 09:30:00,NYSE:GS,65.1875,67.75,65.1875,65.9375,891900.0
1999-06-08 09:30:00,NYSE:GS,65.375,65.6875,63.75,63.75,571700.0
1999-06-09 09:30:00,NYSE:GS,64.25,65.5,63.625,65.5,611400.0
1999-06-10 09:30:00,NYSE:GS,64.875,64.9375,63.3125,63.375,664200.0
1999-06-11 09:30:00,NYSE:GS,63.9375,64.3125,62.3125,63.25,969300.0
1999-06-14 09:30:00,NYSE:GS,63.5,64.0,60.5,61.25,821100.0
1999-06-15 09:30:00,NYSE:GS,62.875,63.375,62.25,62.75,831700.0
1999-06-16 09:30:00,NYSE:GS,63.9375,65.4375,63.9375,65.25,690300.0
1999-06-17 09:30:00,NYSE:GS,64.5,66.875,64.5,65.0,955700.0
1999-06-18 09:30:00,NYSE:GS,64.25,64.875,63.5,64.8125,613900.0
1999-06-21 09:30:00,NYSE:GS,66.6875,69.9375,66.5625,69.5,1811000.0
1999-06-22 09:30:00,NYSE:GS,70.125,70.125,67.75,68.0,1165900.0
1999-06-23 09:30:00,NYSE:GS,67.0625,67.4375,64.875,65.0,1351700.0
1999-06-24 09:30:00,NYSE:GS,66.0625,66.5,64.5,65.0625,1408900.0
1999-06-25 09:30:00,NYSE:GS,65.5,66.8125,65.375,66.25,1111500.0
1999-06-28 09:30:00,NYSE:GS,66.4375,67.5,65.75,66.5625,784600.0
1999-06-29 09:30:00,NYSE:GS,66.0,68.5,66.0,67.75,629800.0
